datetime,underlying_price,hour,minute,strike,option_type,iv,option_name,prev_iv,next_iv
2026-01-16 11:50:00,25794.65,11,50,26200,1,0.0971,NIFTY27JAN2626200CE,0.0968,
2026-01-16 11:55:00,25797.25,11,55,26200,1,,NIFTY27JAN2626200CE,0.0971,
2026-01-16 12:00:00,25774.5,12,0,26200,1,,NIFTY27JAN2626200CE,,0.10314
2026-01-16 12:05:00,25790.15,12,5,26200,1,0.10314,NIFTY27JAN2626200CE,,0.1017
2026-01-16 12:10:00,25810.95,12,10,26200,1,0.1017,NIFTY27JAN2626200CE,0.10314,0.0971
2026-01-16 12:15:00,25821.3,12,15,26200,1,0.0971,NIFTY27JAN2626200CE,0.1017,0.09786
2026-01-16 12:20:00,25815.75,12,20,26200,1,0.09786,NIFTY27JAN2626200CE,0.0971,0.08859
2026-01-16 12:25:00,25811.0,12,25,26200,1,0.08859,NIFTY27JAN2626200CE,0.09786,0.10235
2026-01-16 12:30:00,25738.6,12,30,26200,1,0.10235,NIFTY27JAN2626200CE,0.08859,
2026-01-16 12:35:00,25771.0,12,35,26200,1,,NIFTY27JAN2626200CE,0.10235,0.0967
2026-01-16 12:40:00,25768.5,12,40,26200,1,0.0967,NIFTY27JAN2626200CE,,0.09773
2026-01-16 12:45:00,25759.4,12,45,26200,1,0.09773,NIFTY27JAN2626200CE,0.0967,
2026-01-16 12:50:00,25750.05,12,50,26200,1,,NIFTY27JAN2626200CE,0.09773,0.09607
2026-01-16 12:55:00,25759.95,12,55,26200,1,0.09607,NIFTY27JAN2626200CE,,0.09784
2026-01-16 13:00:00,25740.05,13,0,26200,1,0.09784,NIFTY27JAN2626200CE,0.09607,0.10027
2026-01-16 13:05:00,25723.25,13,5,26200,1,0.10027,NIFTY27JAN2626200CE,0.09784,0.09951
2026-01-16 13:10:00,25717.95,13,10,26200,1,0.09951,NIFTY27JAN2626200CE,0.10027,
2026-01-16 13:15:00,25715.5,13,15,26200,1,,NIFTY27JAN2626200CE,0.09951,0.09917
2026-01-16 13:20:00,25705.4,13,20,26200,1,0.09917,NIFTY27JAN2626200CE,,0.10444
2026-01-16 13:25:00,25670.15,13,25,26200,1,0.10444,NIFTY27JAN2626200CE,0.09917,0.09946
2026-01-16 13:30:00,25701.15,13,30,26200,1,0.09946,NIFTY27JAN2626200CE,0.10444,0.10239
2026-01-16 13:35:00,25687.3,13,35,26200,1,0.10239,NIFTY27JAN2626200CE,0.09946,
2026-01-16 13:40:00,25701.3,13,40,26200,1,,NIFTY27JAN2626200CE,0.10239,0.10051
2026-01-16 13:45:00,25699.7,13,45,26200,1,0.10051,NIFTY27JAN2626200CE,,0.09745
2026-01-16 13:50:00,25712.85,13,50,26200,1,0.09745,NIFTY27JAN2626200CE,0.10051,0.10065
2026-01-16 13:55:00,25689.85,13,55,26200,1,0.10065,NIFTY27JAN2626200CE,0.09745,0.1004
2026-01-16 14:00:00,25681.95,14,0,26200,1,0.1004,NIFTY27JAN2626200CE,0.10065,0.09919
2026-01-16 14:05:00,25682.85,14,5,26200,1,0.09919,NIFTY27JAN2626200CE,0.1004,0.10061
2026-01-16 14:10:00,25684.7,14,10,26200,1,0.10061,NIFTY27JAN2626200CE,0.09919,0.10156
2026-01-16 14:15:00,25676.95,14,15,26200,1,0.10156,NIFTY27JAN2626200CE,0.10061,0.10062
2026-01-16 14:20:00,25689.4,14,20,26200,1,0.10062,NIFTY27JAN2626200CE,0.10156,0.09786
2026-01-16 14:25:00,25707.1,14,25,26200,1,0.09786,NIFTY27JAN2626200CE,0.10062,0.10106
2026-01-16 14:30:00,25688.2,14,30,26200,1,0.10106,NIFTY27JAN2626200CE,0.09786,
2026-01-16 14:35:00,25708.0,14,35,26200,1,,NIFTY27JAN2626200CE,0.10106,0.09866
2026-01-16 14:40:00,25706.4,14,40,26200,1,0.09866,NIFTY27JAN2626200CE,,0.09755
2026-01-16 14:45:00,25707.8,14,45,26200,1,0.09755,NIFTY27JAN2626200CE,0.09866,0.09941
2026-01-16 14:50:00,25692.95,14,50,26200,1,0.09941,NIFTY27JAN2626200CE,0.09755,0.09887
2026-01-16 14:55:00,25700.95,14,55,26200,1,0.09887,NIFTY27JAN2626200CE,0.09941,0.09684
2026-01-16 15:00:00,25706.3,15,0,26200,1,0.09684,NIFTY27JAN2626200CE,0.09887,
2026-01-16 15:05:00,25694.05,15,5,26200,1,,NIFTY27JAN2626200CE,0.09684,0.09782
2026-01-16 15:10:00,25691.6,15,10,26200,1,0.09782,NIFTY27JAN2626200CE,,0.09963
2026-01-16 15:15:00,25691.75,15,15,26200,1,0.09963,NIFTY27JAN2626200CE,0.09782,0.09946
2026-01-16 15:20:00,25695.9,15,20,26200,1,0.09946,NIFTY27JAN2626200CE,0.09963,0.09719
2026-01-16 15:25:00,25697.65,15,25,26200,1,0.09719,NIFTY27JAN2626200CE,0.09946,0.12266
2026-01-19 09:15:00,25549.65,9,15,26200,1,0.12266,NIFTY27JAN2626200CE,0.09719,0.11308
2026-01-19 09:20:00,25596.45,9,20,26200,1,0.11308,NIFTY27JAN2626200CE,0.12266,
2026-01-19 09:25:00,25570.45,9,25,26200,1,,NIFTY27JAN2626200CE,0.11308,0.12285
2026-01-19 09:30:00,25544.4,9,30,26200,1,0.12285,NIFTY27JAN2626200CE,,
2026-01-19 09:35:00,25579.4,9,35,26200,1,,NIFTY27JAN2626200CE,0.12285,
2026-01-19 09:40:00,25551.95,9,40,26200,1,,NIFTY27JAN2626200CE,,
2026-01-19 09:45:00,25560.95,9,45,26200,1,,NIFTY27JAN2626200CE,,
2026-01-19 09:50:00,25558.35,9,50,26200,1,,NIFTY27JAN2626200CE,,0.11594
2026-01-19 09:55:00,25558.2,9,55,26200,1,0.11594,NIFTY27JAN2626200CE,,0.11929
2026-01-19 10:00:00,25520.6,10,0,26200,1,0.11929,NIFTY27JAN2626200CE,0.11594,
2026-01-19 10:05:00,25510.95,10,5,26200,1,,NIFTY27JAN2626200CE,0.11929,0.11918
2026-01-19 10:10:00,25528.25,10,10,26200,1,0.11918,NIFTY27JAN2626200CE,,
2026-01-19 10:15:00,25530.4,10,15,26200,1,,NIFTY27JAN2626200CE,0.11918,0.11814
2026-01-19 10:20:00,25543.9,10,20,26200,1,0.11814,NIFTY27JAN2626200CE,,0.11839
2026-01-19 10:25:00,25526.15,10,25,26200,1,0.11839,NIFTY27JAN2626200CE,0.11814,
2026-01-19 10:30:00,25515.7,10,30,26200,1,,NIFTY27JAN2626200CE,0.11839,0.12018
2026-01-19 10:35:00,25513.9,10,35,26200,1,0.12018,NIFTY27JAN2626200CE,,0.12238
2026-01-19 10:40:00,25500.4,10,40,26200,1,0.12238,NIFTY27JAN2626200CE,0.12018,
2026-01-19 10:45:00,25525.55,10,45,26200,1,,NIFTY27JAN2626200CE,0.12238,
2026-01-19 10:50:00,25515.9,10,50,26200,1,,NIFTY27JAN2626200CE,,0.12053
2026-01-19 10:55:00,25526.35,10,55,26200,1,0.12053,NIFTY27JAN2626200CE,,0.1185
2026-01-19 11:00:00,25550.1,11,0,26200,1,0.1185,NIFTY27JAN2626200CE,0.12053,0.11449
2026-01-19 11:05:00,25561.85,11,5,26200,1,0.11449,NIFTY27JAN2626200CE,0.1185,0.11737
2026-01-19 11:10:00,25540.3,11,10,26200,1,0.11737,NIFTY27JAN2626200CE,0.11449,0.11706
2026-01-19 11:15:00,25533.8,11,15,26200,1,0.11706,NIFTY27JAN2626200CE,0.11737,
2026-01-19 11:20:00,25513.75,11,20,26200,1,,NIFTY27JAN2626200CE,0.11706,0.12056
2026-01-19 11:25:00,25514.95,11,25,26200,1,0.12056,NIFTY27JAN2626200CE,,0.12019
2026-01-19 11:30:00,25517.75,11,30,26200,1,0.12019,NIFTY27JAN2626200CE,0.12056,
2026-01-19 11:35:00,25523.55,11,35,26200,1,,NIFTY27JAN2626200CE,0.12019,0.11815
2026-01-19 11:40:00,25536.55,11,40,26200,1,0.11815,NIFTY27JAN2626200CE,,0.11808
2026-01-19 11:45:00,25537.25,11,45,26200,1,0.11808,NIFTY27JAN2626200CE,0.11815,0.11783
2026-01-19 11:50:00,25541.5,11,50,26200,1,0.11783,NIFTY27JAN2626200CE,0.11808,
2026-01-19 11:55:00,25540.75,11,55,26200,1,,NIFTY27JAN2626200CE,0.11783,0.11844
2026-01-19 12:00:00,25527.0,12,0,26200,1,0.11844,NIFTY27JAN2626200CE,,
2026-01-19 12:05:00,25522.1,12,5,26200,1,,NIFTY27JAN2626200CE,0.11844,0.11986
2026-01-19 12:10:00,25521.0,12,10,26200,1,0.11986,NIFTY27JAN2626200CE,,0.11916
2026-01-19 12:15:00,25533.2,12,15,26200,1,0.11916,NIFTY27JAN2626200CE,0.11986,
2026-01-19 12:20:00,25542.4,12,20,26200,1,,NIFTY27JAN2626200CE,0.11916,0.11802
2026-01-19 12:25:00,25526.05,12,25,26200,1,0.11802,NIFTY27JAN2626200CE,,0.11825
2026-01-19 12:30:00,25524.6,12,30,26200,1,0.11825,NIFTY27JAN2626200CE,0.11802,0.11905
2026-01-19 12:35:00,25520.4,12,35,26200,1,0.11905,NIFTY27JAN2626200CE,0.11825,0.12062
2026-01-19 12:40:00,25513.2,12,40,26200,1,0.12062,NIFTY27JAN2626200CE,0.11905,0.1183
2026-01-19 12:45:00,25525.45,12,45,26200,1,0.1183,NIFTY27JAN2626200CE,0.12062,0.12006
2026-01-19 12:50:00,25519.95,12,50,26200,1,0.12006,NIFTY27JAN2626200CE,0.1183,0.11723
2026-01-19 12:55:00,25545.2,12,55,26200,1,0.11723,NIFTY27JAN2626200CE,0.12006,
2026-01-19 13:00:00,25548.85,13,0,26200,1,,NIFTY27JAN2626200CE,0.11723,0.11633
2026-01-19 13:05:00,25553.0,13,5,26200,1,0.11633,NIFTY27JAN2626200CE,,
2026-01-19 13:10:00,25544.5,13,10,26200,1,,NIFTY27JAN2626200CE,0.11633,0.11878
2026-01-19 13:15:00,25530.5,13,15,26200,1,0.11878,NIFTY27JAN2626200CE,,0.1165
2026-01-19 13:20:00,25540.05,13,20,26200,1,0.1165,NIFTY27JAN2626200CE,0.11878,
2026-01-19 13:25:00,25531.0,13,25,26200,1,,NIFTY27JAN2626200CE,0.1165,0.11785
2026-01-19 13:30:00,25535.2,13,30,26200,1,0.11785,NIFTY27JAN2626200CE,,
2026-01-19 13:35:00,25552.1,13,35,26200,1,,NIFTY27JAN2626200CE,0.11785,0.11444
2026-01-19 13:40:00,25558.15,13,40,26200,1,0.11444,NIFTY27JAN2626200CE,,0.11903
2026-01-19 13:45:00,25544.95,13,45,26200,1,0.11903,NIFTY27JAN2626200CE,0.11444,
2026-01-19 13:50:00,25583.5,13,50,26200,1,,NIFTY27JAN2626200CE,0.11903,
2026-01-19 13:55:00,25602.3,13,55,26200,1,,NIFTY27JAN2626200CE,,0.11282
2026-01-19 14:00:00,25605.6,14,0,26200,1,0.11282,NIFTY27JAN2626200CE,,0.10822
2026-01-19 14:05:00,25625.95,14,5,26200,1,0.10822,NIFTY27JAN2626200CE,0.11282,0.10738
2026-01-19 14:10:00,25615.15,14,10,26200,1,0.10738,NIFTY27JAN2626200CE,0.10822,0.11277
2026-01-19 14:15:00,25589.9,14,15,26200,1,0.11277,NIFTY27JAN2626200CE,0.10738,0.10893
2026-01-19 14:20:00,25610.85,14,20,26200,1,0.10893,NIFTY27JAN2626200CE,0.11277,0.10743
2026-01-19 14:25:00,25607.6,14,25,26200,1,0.10743,NIFTY27JAN2626200CE,0.10893,0.10834
2026-01-19 14:30:00,25603.8,14,30,26200,1,0.10834,NIFTY27JAN2626200CE,0.10743,0.11035
2026-01-19 14:35:00,25599.55,14,35,26200,1,0.11035,NIFTY27JAN2626200CE,0.10834,0.10764
2026-01-19 14:40:00,25614.95,14,40,26200,1,0.10764,NIFTY27JAN2626200CE,0.11035,0.10731
2026-01-19 14:45:00,25620.55,14,45,26200,1,0.10731,NIFTY27JAN2626200CE,0.10764,0.10726
2026-01-19 14:50:00,25623.15,14,50,26200,1,0.10726,NIFTY27JAN2626200CE,0.10731,0.10572
2026-01-19 14:55:00,25624.2,14,55,26200,1,0.10572,NIFTY27JAN2626200CE,0.10726,0.10272
2026-01-19 15:00:00,25629.95,15,0,26200,1,0.10272,NIFTY27JAN2626200CE,0.10572,0.10469
2026-01-19 15:05:00,25604.15,15,5,26200,1,0.10469,NIFTY27JAN2626200CE,0.10272,0.10649
2026-01-19 15:10:00,25595.95,15,10,26200,1,0.10649,NIFTY27JAN2626200CE,0.10469,
2026-01-19 15:15:00,25590.9,15,15,26200,1,,NIFTY27JAN2626200CE,0.10649,0.10847
2026-01-19 15:20:00,25561.25,15,20,26200,1,0.10847,NIFTY27JAN2626200CE,,0.10776
2026-01-19 15:25:00,25558.3,15,25,26200,1,0.10776,NIFTY27JAN2626200CE,0.10847,
2026-01-20 09:15:00,25559.3,9,15,26200,1,,NIFTY27JAN2626200CE,0.10776,0.11258
2026-01-20 09:20:00,25552.55,9,20,26200,1,0.11258,NIFTY27JAN2626200CE,,0.11882
2026-01-20 09:25:00,25506.85,9,25,26200,1,0.11882,NIFTY27JAN2626200CE,0.11258,0.1223
2026-01-20 09:30:00,25488.8,9,30,26200,1,0.1223,NIFTY27JAN2626200CE,0.11882,
2026-01-20 09:35:00,25481.8,9,35,26200,1,,NIFTY27JAN2626200CE,0.1223,
2026-01-20 09:40:00,25461.45,9,40,26200,1,,NIFTY27JAN2626200CE,,
2026-01-20 09:45:00,25463.25,9,45,26200,1,,NIFTY27JAN2626200CE,,0.12551
2026-01-20 09:50:00,25462.3,9,50,26200,1,0.12551,NIFTY27JAN2626200CE,,0.12645
2026-01-20 09:55:00,25459.95,9,55,26200,1,0.12645,NIFTY27JAN2626200CE,0.12551,
2026-01-20 10:00:00,25467.2,10,0,26200,1,,NIFTY27JAN2626200CE,0.12645,
2026-01-20 10:05:00,25465.6,10,5,26200,1,,NIFTY27JAN2626200CE,,0.12245
2026-01-20 10:10:00,25484.8,10,10,26200,1,0.12245,NIFTY27JAN2626200CE,,0.12512
2026-01-20 10:15:00,25468.6,10,15,26200,1,0.12512,NIFTY27JAN2626200CE,0.12245,0.12138
2026-01-20 10:20:00,25485.6,10,20,26200,1,0.12138,NIFTY27JAN2626200CE,0.12512,
2026-01-20 10:25:00,25487.25,10,25,26200,1,,NIFTY27JAN2626200CE,0.12138,0.12183
2026-01-20 10:30:00,25478.75,10,30,26200,1,0.12183,NIFTY27JAN2626200CE,,0.12257
2026-01-20 10:35:00,25473.7,10,35,26200,1,0.12257,NIFTY27JAN2626200CE,0.12183,0.11913
2026-01-20 10:40:00,25492.55,10,40,26200,1,0.11913,NIFTY27JAN2626200CE,0.12257,
2026-01-20 10:45:00,25480.45,10,45,26200,1,,NIFTY27JAN2626200CE,0.11913,
2026-01-20 10:50:00,25478.05,10,50,26200,1,,NIFTY27JAN2626200CE,,0.12194
2026-01-20 10:55:00,25465.4,10,55,26200,1,0.12194,NIFTY27JAN2626200CE,,0.12191
2026-01-20 11:00:00,25459.55,11,0,26200,1,0.12191,NIFTY27JAN2626200CE,0.12194,0.12277
2026-01-20 11:05:00,25453.55,11,5,26200,1,0.12277,NIFTY27JAN2626200CE,0.12191,0.12347
2026-01-20 11:10:00,25452.35,11,10,26200,1,0.12347,NIFTY27JAN2626200CE,0.12277,0.12418
2026-01-20 11:15:00,25445.65,11,15,26200,1,0.12418,NIFTY27JAN2626200CE,0.12347,
2026-01-20 11:20:00,25449.95,11,20,26200,1,,NIFTY27JAN2626200CE,0.12418,0.12429
2026-01-20 11:25:00,25447.1,11,25,26200,1,0.12429,NIFTY27JAN2626200CE,,0.12297
2026-01-20 11:30:00,25458.7,11,30,26200,1,0.12297,NIFTY27JAN2626200CE,0.12429,0.12192
2026-01-20 11:35:00,25466.4,11,35,26200,1,0.12192,NIFTY27JAN2626200CE,0.12297,0.12252
2026-01-20 11:40:00,25461.5,11,40,26200,1,0.12252,NIFTY27JAN2626200CE,0.12192,0.12256
2026-01-20 11:45:00,25463.2,11,45,26200,1,0.12256,NIFTY27JAN2626200CE,0.12252,0.12162
2026-01-20 11:50:00,25474.5,11,50,26200,1,0.12162,NIFTY27JAN2626200CE,0.12256,0.12074
2026-01-20 11:55:00,25481.0,11,55,26200,1,0.12074,NIFTY27JAN2626200CE,0.12162,0.12143
2026-01-20 12:00:00,25467.5,12,0,26200,1,0.12143,NIFTY27JAN2626200CE,0.12074,0.12323
2026-01-20 12:05:00,25450.2,12,5,26200,1,0.12323,NIFTY27JAN2626200CE,0.12143,0.12627
2026-01-20 12:10:00,25433.1,12,10,26200,1,0.12627,NIFTY27JAN2626200CE,0.12323,0.12495
2026-01-20 12:15:00,25439.15,12,15,26200,1,0.12495,NIFTY27JAN2626200CE,0.12627,0.12472
2026-01-20 12:20:00,25436.4,12,20,26200,1,0.12472,NIFTY27JAN2626200CE,0.12495,0.12691
2026-01-20 12:25:00,25423.6,12,25,26200,1,0.12691,NIFTY27JAN2626200CE,0.12472,0.12623
2026-01-20 12:30:00,25431.55,12,30,26200,1,0.12623,NIFTY27JAN2626200CE,0.12691,
2026-01-20 12:35:00,25423.05,12,35,26200,1,,NIFTY27JAN2626200CE,0.12623,0.12754
2026-01-20 12:40:00,25423.5,12,40,26200,1,0.12754,NIFTY27JAN2626200CE,,0.12829
2026-01-20 12:45:00,25416.4,12,45,26200,1,0.12829,NIFTY27JAN2626200CE,0.12754,
2026-01-20 12:50:00,25426.5,12,50,26200,1,,NIFTY27JAN2626200CE,0.12829,0.1261
2026-01-20 12:55:00,25428.95,12,55,26200,1,0.1261,NIFTY27JAN2626200CE,,0.12619
2026-01-20 13:00:00,25428.55,13,0,26200,1,0.12619,NIFTY27JAN2626200CE,0.1261,0.12623
2026-01-20 13:05:00,25423.7,13,5,26200,1,0.12623,NIFTY27JAN2626200CE,0.12619,0.12599
2026-01-20 13:10:00,25424.7,13,10,26200,1,0.12599,NIFTY27JAN2626200CE,0.12623,
2026-01-20 13:15:00,25413.05,13,15,26200,1,,NIFTY27JAN2626200CE,0.12599,
2026-01-20 13:20:00,25432.95,13,20,26200,1,,NIFTY27JAN2626200CE,,0.12564
2026-01-20 13:25:00,25422.0,13,25,26200,1,0.12564,NIFTY27JAN2626200CE,,0.12607
2026-01-20 13:30:00,25415.05,13,30,26200,1,0.12607,NIFTY27JAN2626200CE,0.12564,0.12934
2026-01-20 13:35:00,25392.3,13,35,26200,1,0.12934,NIFTY27JAN2626200CE,0.12607,0.13288
2026-01-20 13:40:00,25365.4,13,40,26200,1,0.13288,NIFTY27JAN2626200CE,0.12934,0.13185
2026-01-20 13:45:00,25372.15,13,45,26200,1,0.13185,NIFTY27JAN2626200CE,0.13288,0.13298
2026-01-20 13:50:00,25364.1,13,50,26200,1,0.13298,NIFTY27JAN2626200CE,0.13185,0.13258
2026-01-20 13:55:00,25368.4,13,55,26200,1,0.13258,NIFTY27JAN2626200CE,0.13298,0.13214
2026-01-20 14:00:00,25369.7,14,0,26200,1,0.13214,NIFTY27JAN2626200CE,0.13258,0.13384
2026-01-20 14:05:00,25359.55,14,5,26200,1,0.13384,NIFTY27JAN2626200CE,0.13214,
2026-01-20 14:10:00,25355.15,14,10,26200,1,,NIFTY27JAN2626200CE,0.13384,0.13298
2026-01-20 14:15:00,25366.45,14,15,26200,1,0.13298,NIFTY27JAN2626200CE,,0.13424
2026-01-20 14:20:00,25356.3,14,20,26200,1,0.13424,NIFTY27JAN2626200CE,0.13298,0.13239
2026-01-20 14:25:00,25378.65,14,25,26200,1,0.13239,NIFTY27JAN2626200CE,0.13424,0.13016
2026-01-20 14:30:00,25385.8,14,30,26200,1,0.13016,NIFTY27JAN2626200CE,0.13239,0.12981
2026-01-20 14:35:00,25374.45,14,35,26200,1,0.12981,NIFTY27JAN2626200CE,0.13016,0.13238
2026-01-20 14:40:00,25356.7,14,40,26200,1,0.13238,NIFTY27JAN2626200CE,0.12981,0.13376
2026-01-20 14:45:00,25345.55,14,45,26200,1,0.13376,NIFTY27JAN2626200CE,0.13238,0.1315
2026-01-20 14:50:00,25348.5,14,50,26200,1,0.1315,NIFTY27JAN2626200CE,0.13376,0.13244
2026-01-20 14:55:00,25335.5,14,55,26200,1,0.13244,NIFTY27JAN2626200CE,0.1315,
2026-01-20 15:00:00,25288.25,15,0,26200,1,,NIFTY27JAN2626200CE,0.13244,
2026-01-20 15:05:00,25289.95,15,5,26200,1,,NIFTY27JAN2626200CE,,0.1442
2026-01-20 15:10:00,25245.35,15,10,26200,1,0.1442,NIFTY27JAN2626200CE,,
2026-01-20 15:15:00,25238.75,15,15,26200,1,,NIFTY27JAN2626200CE,0.1442,0.15051
2026-01-20 15:20:00,25191.85,15,20,26200,1,0.15051,NIFTY27JAN2626200CE,,
2026-01-20 15:25:00,25185.2,15,25,26200,1,,NIFTY27JAN2626200CE,0.15051,
2026-01-21 09:15:00,25171.75,9,15,26200,1,,NIFTY27JAN2626200CE,,0.15371
2026-01-21 09:20:00,25204.0,9,20,26200,1,0.15371,NIFTY27JAN2626200CE,,0.14569
2026-01-21 09:25:00,25249.5,9,25,26200,1,0.14569,NIFTY27JAN2626200CE,0.15371,0.15005
2026-01-21 09:30:00,25231.8,9,30,26200,1,0.15005,NIFTY27JAN2626200CE,0.14569,
2026-01-21 09:35:00,25229.95,9,35,26200,1,,NIFTY27JAN2626200CE,0.15005,0.15206
2026-01-21 09:40:00,25195.85,9,40,26200,1,0.15206,NIFTY27JAN2626200CE,,0.15164
2026-01-21 09:45:00,25195.8,9,45,26200,1,0.15164,NIFTY27JAN2626200CE,0.15206,0.15238
2026-01-21 09:50:00,25185.15,9,50,26200,1,0.15238,NIFTY27JAN2626200CE,0.15164,
2026-01-21 09:55:00,25177.9,9,55,26200,1,,NIFTY27JAN2626200CE,0.15238,0.15487
2026-01-21 10:00:00,25151.55,10,0,26200,1,0.15487,NIFTY27JAN2626200CE,,0.15349
2026-01-21 10:05:00,25168.3,10,5,26200,1,0.15349,NIFTY27JAN2626200CE,0.15487,0.15767
2026-01-21 10:10:00,25142.55,10,10,26200,1,0.15767,NIFTY27JAN2626200CE,0.15349,0.15653
2026-01-21 10:15:00,25145.8,10,15,26200,1,0.15653,NIFTY27JAN2626200CE,0.15767,0.15664
2026-01-21 10:20:00,25143.35,10,20,26200,1,0.15664,NIFTY27JAN2626200CE,0.15653,
2026-01-21 10:25:00,25100.4,10,25,26200,1,,NIFTY27JAN2626200CE,0.15664,0.16325
2026-01-21 10:30:00,25093.35,10,30,26200,1,0.16325,NIFTY27JAN2626200CE,,0.16342
2026-01-21 10:35:00,25094.5,10,35,26200,1,0.16342,NIFTY27JAN2626200CE,0.16325,0.16683
2026-01-21 10:40:00,25076.8,10,40,26200,1,0.16683,NIFTY27JAN2626200CE,0.16342,0.17751
2026-01-21 10:45:00,25011.65,10,45,26200,1,0.17751,NIFTY27JAN2626200CE,0.16683,0.17816
2026-01-21 10:50:00,25009.05,10,50,26200,1,0.17816,NIFTY27JAN2626200CE,0.17751,
2026-01-21 10:55:00,24957.3,10,55,26200,1,,NIFTY27JAN2626200CE,0.17816,0.18197
2026-01-21 11:00:00,24996.3,11,0,26200,1,0.18197,NIFTY27JAN2626200CE,,0.18417
2026-01-21 11:05:00,24985.75,11,5,26200,1,0.18417,NIFTY27JAN2626200CE,0.18197,0.1778
2026-01-21 11:10:00,25017.2,11,10,26200,1,0.1778,NIFTY27JAN2626200CE,0.18417,0.17377
2026-01-21 11:15:00,25046.1,11,15,26200,1,0.17377,NIFTY27JAN2626200CE,0.1778,0.17068
2026-01-21 11:20:00,25060.3,11,20,26200,1,0.17068,NIFTY27JAN2626200CE,0.17377,0.17192
2026-01-21 11:25:00,25041.3,11,25,26200,1,0.17192,NIFTY27JAN2626200CE,0.17068,0.1728
2026-01-21 11:30:00,25041.05,11,30,26200,1,0.1728,NIFTY27JAN2626200CE,0.17192,0.17176
2026-01-21 11:35:00,25049.35,11,35,26200,1,0.17176,NIFTY27JAN2626200CE,0.1728,0.17186
2026-01-21 11:40:00,25042.9,11,40,26200,1,0.17186,NIFTY27JAN2626200CE,0.17176,0.17162
2026-01-21 11:45:00,25045.15,11,45,26200,1,0.17162,NIFTY27JAN2626200CE,0.17186,0.17054
2026-01-21 11:50:00,25057.75,11,50,26200,1,0.17054,NIFTY27JAN2626200CE,0.17162,0.1697
2026-01-21 11:55:00,25064.55,11,55,26200,1,0.1697,NIFTY27JAN2626200CE,0.17054,0.16694
2026-01-21 12:00:00,25081.9,12,0,26200,1,0.16694,NIFTY27JAN2626200CE,0.1697,
2026-01-21 12:05:00,25117.2,12,5,26200,1,,NIFTY27JAN2626200CE,0.16694,0.16263
2026-01-21 12:10:00,25113.35,12,10,26200,1,0.16263,NIFTY27JAN2626200CE,,0.16084
2026-01-21 12:15:00,25129.25,12,15,26200,1,0.16084,NIFTY27JAN2626200CE,0.16263,0.15667
2026-01-21 12:20:00,25163.0,12,20,26200,1,0.15667,NIFTY27JAN2626200CE,0.16084,0.15443
2026-01-21 12:25:00,25166.9,12,25,26200,1,0.15443,NIFTY27JAN2626200CE,0.15667,0.15725
2026-01-21 12:30:00,25153.65,12,30,26200,1,0.15725,NIFTY27JAN2626200CE,0.15443,0.15471
2026-01-21 12:35:00,25191.3,12,35,26200,1,0.15471,NIFTY27JAN2626200CE,0.15725,0.14804
2026-01-21 12:40:00,25225.6,12,40,26200,1,0.14804,NIFTY27JAN2626200CE,0.15471,
2026-01-21 12:45:00,25260.15,12,45,26200,1,,NIFTY27JAN2626200CE,0.14804,0.14736
2026-01-21 12:50:00,25266.0,12,50,26200,1,0.14736,NIFTY27JAN2626200CE,,0.14462
2026-01-21 12:55:00,25281.8,12,55,26200,1,0.14462,NIFTY27JAN2626200CE,0.14736,0.14535
2026-01-21 13:00:00,25281.3,13,0,26200,1,0.14535,NIFTY27JAN2626200CE,0.14462,0.14268
2026-01-21 13:05:00,25288.85,13,5,26200,1,0.14268,NIFTY27JAN2626200CE,0.14535,
2026-01-21 13:10:00,25221.5,13,10,26200,1,,NIFTY27JAN2626200CE,0.14268,0.14793
2026-01-21 13:15:00,25225.05,13,15,26200,1,0.14793,NIFTY27JAN2626200CE,,
2026-01-21 13:20:00,25225.7,13,20,26200,1,,NIFTY27JAN2626200CE,0.14793,0.15016
2026-01-21 13:25:00,25205.25,13,25,26200,1,0.15016,NIFTY27JAN2626200CE,,
2026-01-21 13:30:00,25215.7,13,30,26200,1,,NIFTY27JAN2626200CE,0.15016,0.15379
2026-01-21 13:35:00,25182.35,13,35,26200,1,0.15379,NIFTY27JAN2626200CE,,
2026-01-21 13:40:00,25193.1,13,40,26200,1,,NIFTY27JAN2626200CE,0.15379,0.15095
2026-01-21 13:45:00,25192.95,13,45,26200,1,0.15095,NIFTY27JAN2626200CE,,0.15218
2026-01-21 13:50:00,25179.95,13,50,26200,1,0.15218,NIFTY27JAN2626200CE,0.15095,0.15375
2026-01-21 13:55:00,25164.25,13,55,26200,1,0.15375,NIFTY27JAN2626200CE,0.15218,0.15765
2026-01-21 14:00:00,25141.15,14,0,26200,1,0.15765,NIFTY27JAN2626200CE,0.15375,0.15267
2026-01-21 14:05:00,25151.55,14,5,26200,1,0.15267,NIFTY27JAN2626200CE,0.15765,0.15495
2026-01-21 14:10:00,25141.05,14,10,26200,1,0.15495,NIFTY27JAN2626200CE,0.15267,0.15467
2026-01-21 14:15:00,25139.05,14,15,26200,1,0.15467,NIFTY27JAN2626200CE,0.15495,0.14905
2026-01-21 14:20:00,25178.3,14,20,26200,1,0.14905,NIFTY27JAN2626200CE,0.15467,0.15314
2026-01-21 14:25:00,25144.75,14,25,26200,1,0.15314,NIFTY27JAN2626200CE,0.14905,0.15656
